date,state,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper
2020-04-15,Texas,30,30,30,30,395,395,395,395
2020-04-16,Texas,33,33,33,33,428,428,428,428
2020-04-17,Texas,33,33,33,33,461,461,461,461
2020-04-18,Texas,26,26,26,26,487,487,487,487
2020-04-19,Texas,16,16,16,16,503,503,503,503
2020-04-20,Texas,20,20,20,20,523,523,523,523
2020-04-21,Texas,29,29,29,29,552,552,552,552
2020-04-22,Texas,19,19,19,19,571,571,571,571
2020-04-23,Texas,30,30,30,30,601,601,601,601
2020-04-24,Texas,24,24,24,24,625,625,625,625
2020-04-25,Texas,37,37,37,37,662,662,662,662
2020-04-26,Texas,14,14,14,14,676,676,676,676
2020-04-27,Texas,23,23,23,23,699,699,699,699
2020-04-28,Texas,39,39,39,39,738,738,738,738
2020-04-29,Texas,38,38,38,38,776,776,776,776
2020-04-30,Texas,52,52,52,52,828,828,828,828
2020-05-01,Texas,25,25,25,25,853,853,853,853
2020-05-02,Texas,22,22,22,22,875,875,875,875
2020-05-03,Texas,15,15,15,15,890,890,890,890
2020-05-04,Texas,24,24,24,24,914,914,914,914
2020-05-05,Texas,41,41,41,41,955,955,955,955
2020-05-06,Texas,30,30,30,30,985,985,985,985
2020-05-07,Texas,31,31,31,31,1016,1016,1016,1016
2020-05-08,Texas,43,43,43,43,1059,1059,1059,1059
2020-05-09,Texas,27,27,27,27,1086,1086,1086,1086
2020-05-10,Texas,24,24,24,24,1110,1110,1110,1110
2020-05-11,Texas,27,27,27,27,1137,1137,1137,1137
2020-05-12,Texas,32,32,32,32,1169,1169,1169,1169
2020-05-13,Texas,36,36,36,36,1205,1205,1205,1205
2020-05-14,Texas,51,51,51,51,1256,1256,1256,1256
2020-05-15,Texas,44,44,44,44,1300,1300,1300,1300
2020-05-16,Texas,30,30,30,30,1330,1330,1330,1330
2020-05-17,Texas,26,26,26,26,1356,1356,1356,1356
2020-05-18,Texas,6,6,6,6,1362,1362,1362,1362
2020-05-19,Texas,43,43,43,43,1405,1405,1405,1405
2020-05-20,Texas,33,33,33,33,1438,1438,1438,1438
2020-05-21,Texas,42,42,42,42,1480,1480,1480,1480
2020-05-22,Texas,18,18,18,18,1498,1498,1498,1498
2020-05-23,Texas,24,24,24,24,1522,1522,1522,1522
2020-05-24,Texas,11,11,11,11,1533,1533,1533,1533
2020-05-25,Texas,3,3,3,3,1536,1536,1536,1536
2020-05-26,Texas,16,16,16,16,1552,1552,1552,1552
2020-05-27,Texas,46,46,46,46,1598,1598,1598,1598
2020-05-28,Texas,20,20,20,20,1618,1618,1618,1618
2020-05-29,Texas,27,27,27,27,1645,1645,1645,1645
2020-05-30,Texas,31,31,31,31,1676,1676,1676,1676
2020-05-31,Texas,7,7,7,7,1683,1683,1683,1683
2020-06-02,Texas,NA,23.440564450443382,8.41258073274215,54.2133459969134,NA,1724.2446784265346,1700.3075820902454,1767.2168081409554
2020-06-03,Texas,NA,23.29370963362892,7.6941401628423405,52.580483038949545,NA,1749.391533243349,1715.4526012218496,1802.1224586155013
2020-06-04,Texas,NA,22.999999999999996,7.486008141149382,54.19934816795105,NA,1773.9789525106069,1733.3128918597213,1836.2763630927464
2020-06-05,Texas,NA,22.63286295796384,7.559435549556612,51.80076526417124,NA,1798.2446784265344,1750.00334871192,1871.1558655348008
2020-06-06,Texas,NA,22.715020352873456,7.531451831855379,52.18719796442232,NA,1822.09782360972,1768.0662523756307,1902.991748031136
2020-06-07,Texas,NA,21.55943554955661,7.192298507520459,51.22549620044212,NA,1845.143267300426,1784.0102849402283,1937.7310388042742
2020-06-08,Texas,NA,21.8251614654843,6.898588873891535,51.07016255051924,NA,1868.4824206247608,1799.1447803271358,1971.7066426029612
2020-06-09,Texas,NA,20.825161465484303,6.751734057077073,50.15921424672108,NA,1890.940445048209,1814.9139743572177,2004.5510158726283
2020-06-10,Texas,NA,20.8706051561903,7.090887381411994,49.90563853432212,NA,1913.1047598380285,1832.010171508106,2038.6509978260588
2020-06-11,Texas,NA,20.209758480525217,6.237742198226456,48.49653188584585,NA,1933.2236309371415,1846.5693978312847,2069.0534613266373
2020-06-12,Texas,NA,19.209758480525224,6.164314789819224,47.61723867016923,NA,1954.323248305056,1861.0586708303222,2100.202982900296
2020-06-13,Texas,NA,18.54891180486014,5.944032564597531,45.70629036637107,NA,1974.8354464057124,1874.7319607899258,2131.186037174303
2020-06-14,Texas,NA,18.034919946009524,5.650322930968608,43.49815834467812,NA,1995.393088197075,1889.0500666248677,2159.2699883274063
2020-06-15,Texas,NA,17.59435549556614,5.5034681141541455,43.40205698804567,NA,2014.1710122136592,1901.6637177786488,2189.9166398879543
2020-06-16,Texas,NA,16.7866540030866,4.797177747783071,41.86008141149382,NA,2031.1412347377639,1914.9538398958896,2217.474239752301
2020-06-17,Texas,NA,15.713226594679368,4.576895522561378,39.27449782944613,NA,2048.524037994611,1926.7106744960647,2243.8418671609015
2020-06-18,Texas,NA,15.685242876978133,4.830471234960332,39.02439620131305,NA,2064.209280871589,1937.1301914571152,2270.3992697390936
2020-06-19,Texas,NA,15.024396201313056,4.2831858889324534,37.51040434246244,NA,2079.784382635956,1949.5270344699406,2292.9075333757123
2020-06-20,Texas,NA,14.58383175086967,4.548911804860143,35.188710991132275,NA,2095.0657747666946,1960.039274497613,2320.2538202145097
2020-06-21,Texas,NA,13.730686567684131,3.9160488468962984,34.45443690705997,NA,2109.5027517007497,1969.3222511601675,2342.6471891430692
2020-06-22,Texas,NA,13.92298507520459,3.8426214384890676,33.50171628297612,NA,2124.6180352834745,1978.9776746342345,2365.6261535939
2020-06-23,Texas,NA,12.996412483611822,3.7691940300818367,32.83903392210089,NA,2138.490314795625,1988.8903451911203,2386.131947759829
2020-06-24,Texas,NA,12.776130258390129,3.6957666216746055,32.00334871192011,NA,2152.3625943077755,1997.5597664941492,2409.4966453179677
2020-06-25,Texas,NA,12.482420624761204,3.548911804860144,32.12405549624349,NA,2165.624732707315,2006.388180877298,2431.718847082432
2020-06-26,Texas,NA,12.335565807946743,3.548911804860144,31.842496066143305,NA,2178.2540081488905,2016.2292597109872,2452.143171506171
2020-06-27,Texas,NA,12.11528358272505,3.4020569880456817,29.681655360589957,NA,2191.488162830729,2025.5017126288453,2471.5964723209627
2020-06-28,Texas,NA,11.408993216353974,3.4020569880456817,29.43338941766703,NA,2204.1628819630105,2034.825128233263,2490.817974492484
2020-06-29,Texas,NA,11.748146540688895,3.4020569880456817,30.627523610397642,NA,2216.4704640532564,2042.4702371890114,2510.5677594322287
2020-02-25,Utah,0,0,0,0,0,0,0,0
2020-02-26,Utah,0,0,0,0,0,0,0,0
2020-02-27,Utah,0,0,0,0,0,0,0,0
2020-02-28,Utah,0,0,0,0,0,0,0,0
2020-02-29,Utah,0,0,0,0,0,0,0,0
2020-03-01,Utah,0,0,0,0,0,0,0,0
2020-03-02,Utah,0,0,0,0,0,0,0,0
2020-03-03,Utah,0,0,0,0,0,0,0,0
2020-03-04,Utah,0,0,0,0,0,0,0,0
2020-03-05,Utah,0,0,0,0,0,0,0,0
2020-03-06,Utah,0,0,0,0,0,0,0,0
2020-03-07,Utah,0,0,0,0,0,0,0,0
2020-03-08,Utah,0,0,0,0,0,0,0,0
2020-03-09,Utah,0,0,0,0,0,0,0,0
2020-03-10,Utah,0,0,0,0,0,0,0,0
2020-03-11,Utah,0,0,0,0,0,0,0,0
2020-03-12,Utah,0,0,0,0,0,0,0,0
2020-03-13,Utah,0,0,0,0,0,0,0,0
2020-03-14,Utah,0,0,0,0,0,0,0,0
2020-03-15,Utah,0,0,0,0,0,0,0,0
2020-03-16,Utah,0,0,0,0,0,0,0,0
2020-03-17,Utah,0,0,0,0,0,0,0,0
2020-03-18,Utah,0,0,0,0,0,0,0,0
2020-03-19,Utah,0,0,0,0,0,0,0,0
2020-03-20,Utah,0,0,0,0,0,0,0,0
2020-03-21,Utah,0,0,0,0,0,0,0,0
2020-03-22,Utah,1,1,1,1,1,1,1,1
2020-03-23,Utah,0,0,0,0,1,1,1,1
2020-03-24,Utah,0,0,0,0,1,1,1,1
2020-03-25,Utah,0,0,0,0,1,1,1,1
2020-03-26,Utah,0,0,0,0,1,1,1,1
2020-03-27,Utah,1,1,1,1,2,2,2,2
2020-03-28,Utah,0,0,0,0,2,2,2,2
2020-03-29,Utah,0,0,0,0,2,2,2,2
2020-03-30,Utah,2,2,2,2,4,4,4,4
2020-03-31,Utah,1,1,1,1,5,5,5,5
2020-04-01,Utah,2,2,2,2,7,7,7,7
2020-04-02,Utah,0,0,0,0,7,7,7,7
2020-04-03,Utah,0,0,0,0,7,7,7,7
2020-04-04,Utah,1,1,1,1,8,8,8,8
2020-04-05,Utah,0,0,0,0,8,8,8,8
2020-04-06,Utah,5,5,5,5,13,13,13,13
2020-04-07,Utah,0,0,0,0,13,13,13,13
2020-04-08,Utah,0,0,0,0,13,13,13,13
2020-04-09,Utah,0,0,0,0,13,13,13,13
2020-04-10,Utah,4,4,4,4,17,17,17,17
2020-04-11,Utah,1,1,1,1,18,18,18,18
2020-04-12,Utah,0,0,0,0,18,18,18,18
2020-04-13,Utah,0,0,0,0,18,18,18,18
2020-04-14,Utah,1,1,1,1,19,19,19,19
2020-04-15,Utah,1,1,1,1,20,20,20,20
2020-04-16,Utah,1,1,1,1,21,21,21,21
2020-04-17,Utah,2,2,2,2,23,23,23,23
2020-04-18,Utah,2,2,2,2,25,25,25,25
2020-04-19,Utah,2,2,2,2,27,27,27,27
2020-04-20,Utah,1,1,1,1,28,28,28,28
2020-04-21,Utah,4,4,4,4,32,32,32,32
2020-04-22,Utah,2,2,2,2,34,34,34,34
2020-04-23,Utah,1,1,1,1,35,35,35,35
2020-04-24,Utah,4,4,4,4,39,39,39,39
2020-04-25,Utah,2,2,2,2,41,41,41,41
2020-04-26,Utah,0,0,0,0,41,41,41,41
2020-04-27,Utah,0,0,0,0,41,41,41,41
2020-04-28,Utah,4,4,4,4,45,45,45,45
2020-04-29,Utah,0,0,0,0,45,45,45,45
2020-04-30,Utah,1,1,1,1,46,46,46,46
2020-05-01,Utah,0,0,0,0,46,46,46,46
2020-05-02,Utah,3,3,3,3,49,49,49,49
2020-05-03,Utah,1,1,1,1,50,50,50,50
2020-05-04,Utah,0,0,0,0,50,50,50,50
2020-05-05,Utah,6,6,6,6,56,56,56,56
2020-05-06,Utah,3,3,3,3,59,59,59,59
2020-05-07,Utah,2,2,2,2,61,61,61,61
2020-05-08,Utah,0,0,0,0,61,61,61,61
2020-05-09,Utah,5,5,5,5,66,66,66,66
2020-05-10,Utah,1,1,1,1,67,67,67,67
2020-05-11,Utah,1,1,1,1,68,68,68,68
2020-05-12,Utah,5,5,5,5,73,73,73,73
2020-05-13,Utah,3,3,3,3,76,76,76,76
2020-05-14,Utah,0,0,0,0,76,76,76,76
2020-05-15,Utah,1,1,1,1,77,77,77,77
2020-05-16,Utah,1,1,1,1,78,78,78,78
2020-05-17,Utah,2,2,2,2,80,80,80,80
2020-05-18,Utah,0,0,0,0,80,80,80,80
2020-05-19,Utah,8,8,8,8,88,88,88,88
2020-05-20,Utah,2,2,2,2,90,90,90,90
2020-05-21,Utah,2,2,2,2,92,92,92,92
2020-05-22,Utah,1,1,1,1,93,93,93,93
2020-05-23,Utah,4,4,4,4,97,97,97,97
2020-05-24,Utah,0,0,0,0,97,97,97,97
2020-05-25,Utah,1,1,1,1,98,98,98,98
2020-05-26,Utah,3,3,3,3,101,101,101,101
2020-05-27,Utah,4,4,4,4,105,105,105,105
2020-05-28,Utah,1,1,1,1,106,106,106,106
2020-05-29,Utah,1,1,1,1,107,107,107,107
2020-05-30,Utah,5,5,5,5,112,112,112,112
2020-05-31,Utah,1,1,1,1,113,113,113,113
2020-06-02,Utah,NA,2.235867600812175,0,8.12513338584186,NA,120.66026079489492,116.47859781230176,129.16986960255255
2020-06-03,Utah,NA,2.47173520162435,0,9.05681040904995,NA,123.20746239628721,117.49039119234237,133.6533981842175
2020-06-04,Utah,NA,2,0,8.11334000580125,NA,125.75466399767951,119.03759279373466,138.66054160719358
2020-06-05,Utah,NA,1.9245336002320501,0,8.11334000580125,NA,128.30186559907182,120.11305919350262,142.11522666579543
2020-06-06,Utah,NA,2.3962688018564,0,8.66054160719355,NA,130.77360080069616,121.66026079489491,147.05681040904994
2020-06-07,Utah,NA,2.4340020017403754,0,8.66054160719355,NA,133.79253760371282,122.73572719466287,151.6794784102102
2020-06-08,Utah,NA,2.3962688018564,0,8.81147440672945,NA,136.3397392051051,124.20746239628721,156.00028081229866
2020-06-09,Utah,NA,2.3962688018564,0,9.358676008121751,NA,139.28320960835381,125.67919759791157,160.08942725210142
2020-06-10,Utah,NA,2.32080240208845,0,8.7360080069615,NA,141.8304112097461,127.15093279953592,164.93660779257132
2020-06-11,Utah,NA,2.32080240208845,0,8.7360080069615,NA,144.69841521322687,128.62266800116026,169.0757472120666
2020-06-12,Utah,NA,2.32080240208845,0,9.144070188858509,NA,147.64188561647558,130.95061382622475,175.0192176153153
2020-06-13,Utah,NA,2.2453360023205002,0,9.60401201044225,NA,150.03815441833197,132.35867600812176,180.35895682042042
2020-06-14,Utah,NA,2.16986960255255,0,8.5850752074256,NA,152.86842522192876,133.60401201044226,184.83257868203893
2020-06-15,Utah,NA,2.16986960255255,0,8.521402187698259,NA,155.69869602552552,135.38475623411443,188.58535601972426
2020-06-16,Utah,NA,2.16986960255255,0,8.981344009282001,NA,157.98176522773,137.18908721786786,193.22696082390115
2020-06-17,Utah,NA,2.16986960255255,0,9.302146411370451,NA,160.66110323179086,138.43442322018836,197.92698188482353
2020-06-18,Utah,NA,2.0944032027846,0,8.60401201044225,NA,162.75550643457547,139.60429282274092,201.93877526486415
2020-06-19,Utah,NA,1.9434704032486998,0,9.00028081229865,NA,165.39711123875236,141.32136402668579,206.87045228807224
2020-06-20,Utah,NA,1.9434704032486998,0,9.396549614155049,NA,167.9632496431613,142.40397384942975,210.82571607136157
2020-06-21,Utah,NA,1.86800400348075,0,8.453079210906349,NA,170.4539216478023,143.9819056338793,215.92537603712802
2020-06-22,Utah,NA,1.7925376037127998,0,8.313939791411059,NA,172.397392051051,145.07630883666388,219.71265687785896
2020-06-23,Utah,NA,1.7925376037127998,0,8.7738816129948,NA,174.8125976559241,146.6424472410729,225.22037902552245
2020-06-24,Utah,NA,1.7925376037127998,0,8.54748241369095,NA,177.22780326079712,148.05765284594594,229.93933688946146
2020-06-25,Utah,NA,1.7925376037127998,0,9.245616814619149,NA,179.49207606613425,149.685577610088,235.37347929735117
2020-06-26,Utah,NA,1.7925376037127998,0,8.54748241369095,NA,182.06768287205153,150.7936608529074,239.86226464199797
2020-06-27,Utah,NA,1.7925376037127998,0,8.2266800116025,NA,184.0960880765765,152.2843328575484,243.72036192543231
2020-06-28,Utah,NA,1.7925376037127998,0,8.396549614155049,NA,186.36036088191366,152.83153445894072,248.0601011305374
2020-06-29,Utah,NA,1.7925376037127998,0,8.472016013923,NA,188.15289848562645,154.79394166520606,251.46816331243437
2020-03-07,Vermont,0,0,0,0,0,0,0,0
2020-03-08,Vermont,0,0,0,0,0,0,0,0
2020-03-09,Vermont,0,0,0,0,0,0,0,0
2020-03-10,Vermont,0,0,0,0,0,0,0,0
2020-03-11,Vermont,0,0,0,0,0,0,0,0
2020-03-12,Vermont,0,0,0,0,0,0,0,0
2020-03-13,Vermont,0,0,0,0,0,0,0,0
2020-03-14,Vermont,0,0,0,0,0,0,0,0
2020-03-15,Vermont,0,0,0,0,0,0,0,0
2020-03-16,Vermont,0,0,0,0,0,0,0,0
2020-03-17,Vermont,0,0,0,0,0,0,0,0
2020-03-18,Vermont,0,0,0,0,0,0,0,0
2020-03-19,Vermont,2,2,2,2,2,2,2,2
2020-03-20,Vermont,0,0,0,0,2,2,2,2
2020-03-21,Vermont,0,0,0,0,2,2,2,2
2020-03-22,Vermont,0,0,0,0,2,2,2,2
2020-03-23,Vermont,0,0,0,0,2,2,2,2
2020-03-24,Vermont,5,5,5,5,7,7,7,7
2020-03-25,Vermont,1,1,1,1,8,8,8,8
2020-03-26,Vermont,1,1,1,1,9,9,9,9
2020-03-27,Vermont,1,1,1,1,10,10,10,10
2020-03-28,Vermont,2,2,2,2,12,12,12,12
2020-03-29,Vermont,0,0,0,0,12,12,12,12
2020-03-30,Vermont,0,0,0,0,12,12,12,12
2020-03-31,Vermont,1,1,1,1,13,13,13,13
2020-04-01,Vermont,3,3,3,3,16,16,16,16
2020-04-02,Vermont,1,1,1,1,17,17,17,17
2020-04-03,Vermont,0,0,0,0,17,17,17,17
2020-04-04,Vermont,3,3,3,3,20,20,20,20
2020-04-05,Vermont,2,2,2,2,22,22,22,22
2020-04-06,Vermont,1,1,1,1,23,23,23,23
2020-04-07,Vermont,0,0,0,0,23,23,23,23
2020-04-08,Vermont,0,0,0,0,23,23,23,23
2020-04-09,Vermont,0,0,0,0,23,23,23,23
2020-04-10,Vermont,1,1,1,1,24,24,24,24
2020-04-11,Vermont,0,0,0,0,24,24,24,24
2020-04-12,Vermont,2,2,2,2,26,26,26,26
2020-04-13,Vermont,1,1,1,1,27,27,27,27
2020-04-14,Vermont,1,1,1,1,28,28,28,28
2020-04-15,Vermont,1,1,1,1,29,29,29,29
2020-04-16,Vermont,5,5,5,5,34,34,34,34
2020-04-17,Vermont,0,0,0,0,34,34,34,34
2020-04-18,Vermont,2,2,2,2,36,36,36,36
2020-04-19,Vermont,0,0,0,0,36,36,36,36
2020-04-20,Vermont,1,1,1,1,37,37,37,37
2020-04-21,Vermont,2,2,2,2,39,39,39,39
2020-04-22,Vermont,0,0,0,0,39,39,39,39
2020-04-23,Vermont,3,3,3,3,42,42,42,42
2020-04-24,Vermont,1,1,1,1,43,43,43,43
2020-04-25,Vermont,2,2,2,2,45,45,45,45
2020-04-26,Vermont,0,0,0,0,45,45,45,45
2020-04-27,Vermont,1,1,1,1,46,46,46,46
2020-04-28,Vermont,0,0,0,0,46,46,46,46
2020-04-29,Vermont,0,0,0,0,46,46,46,46
2020-04-30,Vermont,2,2,2,2,48,48,48,48
2020-05-01,Vermont,1,1,1,1,49,49,49,49
2020-05-02,Vermont,1,1,1,1,50,50,50,50
2020-05-03,Vermont,2,2,2,2,52,52,52,52
2020-05-04,Vermont,0,0,0,0,52,52,52,52
2020-05-05,Vermont,0,0,0,0,52,52,52,52
2020-05-06,Vermont,0,0,0,0,52,52,52,52
2020-05-07,Vermont,1,1,1,1,53,53,53,53
2020-05-08,Vermont,0,0,0,0,53,53,53,53
2020-05-09,Vermont,0,0,0,0,53,53,53,53
2020-05-10,Vermont,0,0,0,0,53,53,53,53
2020-05-11,Vermont,0,0,0,0,53,53,53,53
2020-05-12,Vermont,0,0,0,0,53,53,53,53
2020-05-13,Vermont,0,0,0,0,53,53,53,53
2020-05-14,Vermont,0,0,0,0,53,53,53,53
2020-05-15,Vermont,0,0,0,0,53,53,53,53
2020-05-16,Vermont,0,0,0,0,53,53,53,53
2020-05-17,Vermont,1,1,1,1,54,54,54,54
2020-05-18,Vermont,0,0,0,0,54,54,54,54
2020-05-19,Vermont,0,0,0,0,54,54,54,54
2020-05-20,Vermont,0,0,0,0,54,54,54,54
2020-05-21,Vermont,0,0,0,0,54,54,54,54
2020-05-22,Vermont,0,0,0,0,54,54,54,54
2020-05-23,Vermont,0,0,0,0,54,54,54,54
2020-05-24,Vermont,0,0,0,0,54,54,54,54
2020-05-25,Vermont,0,0,0,0,54,54,54,54
2020-05-26,Vermont,0,0,0,0,54,54,54,54
2020-05-27,Vermont,0,0,0,0,54,54,54,54
2020-05-28,Vermont,1,1,1,1,55,55,55,55
2020-05-29,Vermont,0,0,0,0,55,55,55,55
2020-05-30,Vermont,0,0,0,0,55,55,55,55
2020-05-31,Vermont,0,0,0,0,55,55,55,55
2020-06-02,Vermont,NA,0,0,1.5,NA,55.5,55.5,57.714285714285715
2020-06-03,Vermont,NA,0,0,1.3571428571428572,NA,55.5,55.5,57.85714285714286
2020-06-04,Vermont,NA,0,0,1.5,NA,55.64285714285714,55.5,58.57142857142857
2020-06-05,Vermont,NA,0,0,1.3571428571428572,NA,55.785714285714285,55.5,59.285714285714285
2020-06-06,Vermont,NA,0,0,1.3571428571428572,NA,55.85714285714286,55.5,59.42857142857143
2020-06-07,Vermont,NA,0,0,1.3571428571428572,NA,55.85714285714286,55.5,59.57142857142857
2020-06-08,Vermont,NA,0,0,1.3571428571428572,NA,55.85714285714286,55.5,60.285714285714285
2020-06-09,Vermont,NA,0,0,1.3571428571428572,NA,55.85714285714286,55.5,60.42857142857143
2020-06-10,Vermont,NA,0,0,1.3571428571428572,NA,56.5,55.5,60.64285714285714
2020-06-11,Vermont,NA,0,0,1.3571428571428572,NA,56.5,55.5,60.785714285714285
2020-06-12,Vermont,NA,0,0,0.8696428571428572,NA,56.5,55.5,61
2020-06-13,Vermont,NA,0,0,0.8571428571428572,NA,56.64285714285714,55.5,61.64285714285714
2020-06-14,Vermont,NA,0,0,1.3571428571428572,NA,56.714285714285715,55.5,61.785714285714285
2020-06-15,Vermont,NA,0,0,0.8696428571428572,NA,56.714285714285715,55.5,61.92857142857143
2020-06-16,Vermont,NA,0,0,0.8571428571428572,NA,56.714285714285715,55.5,62.14285714285714
2020-06-17,Vermont,NA,0,0,0.8571428571428572,NA,56.714285714285715,55.5,62.285714285714285
2020-06-18,Vermont,NA,0,0,0.8571428571428572,NA,57.285714285714285,55.5,62.5
2020-06-19,Vermont,NA,0,0,0.8571428571428572,NA,57.35714285714286,55.5,63.14285714285714
2020-06-20,Vermont,NA,0,0,0.8571428571428572,NA,57.35714285714286,55.5,63.285714285714285
2020-06-21,Vermont,NA,0,0,0.8571428571428572,NA,57.35714285714286,55.5,63.5
2020-06-22,Vermont,NA,0,0,0.8571428571428572,NA,57.35714285714286,55.5,63.642857142857146
2020-06-23,Vermont,NA,0,0,0.8571428571428572,NA,57.35714285714286,55.5,63.785714285714285
2020-06-24,Vermont,NA,0,0,0.8571428571428572,NA,57.5,55.5,63.93035714285712
2020-06-25,Vermont,NA,0,0,0.8571428571428572,NA,57.5,55.5,64.07321428571426
2020-06-26,Vermont,NA,0,0,0.8571428571428572,NA,57.5,55.5,64.28571428571428
2020-06-27,Vermont,NA,0,0,0.36964285714285716,NA,57.5,55.5,64.44107142857143
2020-06-28,Vermont,NA,0,0,0.35714285714285715,NA,57.57142857142857,55.5,65
2020-06-29,Vermont,NA,0,0,0.35714285714285715,NA,57.57142857142857,55.5,65.14285714285714
2020-03-07,Virginia,0,0,0,0,0,0,0,0
2020-03-08,Virginia,0,0,0,0,0,0,0,0
2020-03-09,Virginia,0,0,0,0,0,0,0,0
2020-03-10,Virginia,0,0,0,0,0,0,0,0
2020-03-11,Virginia,0,0,0,0,0,0,0,0
2020-03-12,Virginia,0,0,0,0,0,0,0,0
2020-03-13,Virginia,0,0,0,0,0,0,0,0
2020-03-14,Virginia,1,1,1,1,1,1,1,1
2020-03-15,Virginia,0,0,0,0,1,1,1,1
2020-03-16,Virginia,0,0,0,0,1,1,1,1
2020-03-17,Virginia,1,1,1,1,2,2,2,2
2020-03-18,Virginia,0,0,0,0,2,2,2,2
2020-03-19,Virginia,0,0,0,0,2,2,2,2
2020-03-20,Virginia,0,0,0,0,2,2,2,2
2020-03-21,Virginia,1,1,1,1,3,3,3,3
2020-03-22,Virginia,3,3,3,3,6,6,6,6
2020-03-23,Virginia,0,0,0,0,6,6,6,6
2020-03-24,Virginia,1,1,1,1,7,7,7,7
2020-03-25,Virginia,2,2,2,2,9,9,9,9
2020-03-26,Virginia,5,5,5,5,14,14,14,14
2020-03-27,Virginia,0,0,0,0,14,14,14,14
2020-03-28,Virginia,3,3,3,3,17,17,17,17
2020-03-29,Virginia,5,5,5,5,22,22,22,22
2020-03-30,Virginia,4,4,4,4,26,26,26,26
2020-03-31,Virginia,1,1,1,1,27,27,27,27
2020-04-01,Virginia,7,7,7,7,34,34,34,34
2020-04-02,Virginia,7,7,7,7,41,41,41,41
2020-04-03,Virginia,5,5,5,5,46,46,46,46
2020-04-04,Virginia,6,6,6,6,52,52,52,52
2020-04-05,Virginia,0,0,0,0,52,52,52,52
2020-04-06,Virginia,2,2,2,2,54,54,54,54
2020-04-07,Virginia,15,15,15,15,69,69,69,69
2020-04-08,Virginia,6,6,6,6,75,75,75,75
2020-04-09,Virginia,34,34,34,34,109,109,109,109
2020-04-10,Virginia,12,12,12,12,121,121,121,121
2020-04-11,Virginia,9,9,9,9,130,130,130,130
2020-04-12,Virginia,11,11,11,11,141,141,141,141
2020-04-13,Virginia,8,8,8,8,149,149,149,149
2020-04-14,Virginia,5,5,5,5,154,154,154,154
2020-04-15,Virginia,41,41,41,41,195,195,195,195
2020-04-16,Virginia,13,13,13,13,208,208,208,208
2020-04-17,Virginia,30,30,30,30,238,238,238,238
2020-04-18,Virginia,20,20,20,20,258,258,258,258
2020-04-19,Virginia,19,19,19,19,277,277,277,277
2020-04-20,Virginia,23,23,23,23,300,300,300,300
2020-04-21,Virginia,25,25,25,25,325,325,325,325
2020-04-22,Virginia,24,24,24,24,349,349,349,349
2020-04-23,Virginia,26,26,26,26,375,375,375,375
2020-04-24,Virginia,38,38,38,38,413,413,413,413
2020-04-25,Virginia,23,23,23,23,436,436,436,436
2020-04-26,Virginia,12,12,12,12,448,448,448,448
2020-04-27,Virginia,10,10,10,10,458,458,458,458
2020-04-28,Virginia,34,34,34,34,492,492,492,492
2020-04-29,Virginia,30,30,30,30,522,522,522,522
2020-04-30,Virginia,30,30,30,30,552,552,552,552
2020-05-01,Virginia,29,29,29,29,581,581,581,581
2020-05-02,Virginia,35,35,35,35,616,616,616,616
2020-05-03,Virginia,44,44,44,44,660,660,660,660
2020-05-04,Virginia,24,24,24,24,684,684,684,684
2020-05-05,Virginia,29,29,29,29,713,713,713,713
2020-05-06,Virginia,0,0,0,0,713,713,713,713
2020-05-07,Virginia,56,56,56,56,769,769,769,769
2020-05-08,Virginia,43,43,43,43,812,812,812,812
2020-05-09,Virginia,15,15,15,15,827,827,827,827
2020-05-10,Virginia,12,12,12,12,839,839,839,839
2020-05-11,Virginia,11,11,11,11,850,850,850,850
2020-05-12,Virginia,41,41,41,41,891,891,891,891
2020-05-13,Virginia,36,36,36,36,927,927,927,927
2020-05-14,Virginia,28,28,28,28,955,955,955,955
2020-05-15,Virginia,22,22,22,22,977,977,977,977
2020-05-16,Virginia,25,25,25,25,1002,1002,1002,1002
2020-05-17,Virginia,7,7,7,7,1009,1009,1009,1009
2020-05-18,Virginia,5,5,5,5,1014,1014,1014,1014
2020-05-19,Virginia,27,27,27,27,1041,1041,1041,1041
2020-05-20,Virginia,33,33,33,33,1074,1074,1074,1074
2020-05-21,Virginia,25,25,25,25,1099,1099,1099,1099
2020-05-22,Virginia,37,37,37,37,1136,1136,1136,1136
2020-05-23,Virginia,23,23,23,23,1159,1159,1159,1159
